what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363838962115
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363838962115
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363838978670
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363838978671
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1363838982632
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363838991478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363838995994
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839000416
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839004492
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839009919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839011887
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1363839011895
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363839026166
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363839026248
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1363839046219
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363839046419
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363839046500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363839193540
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839203001
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839205820
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839206262
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1363839206529
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1363839206534
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1363839206535
