what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363972955668
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363972961901
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363972968179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363972974932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363972982742
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363972982845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363972992408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973029029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973029088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973031547
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363973076897
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973076902
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973076948
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973076998
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973077024
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973077071
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973077082
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973077102
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973088198
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973088482
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973088562
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973093126
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973093405
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973093599
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1363973110914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363973167914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1363973184384
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973187293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973189096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973191011
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973193655
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973237475
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973237747
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973237833
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1363973278101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973281401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973283329
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973300420
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1363973313586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973337350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973340408
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973357697
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973358862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1363973374920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973379357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973388028
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973393124
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973411415
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973414476
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973419632
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973419740
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973419740
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973421593
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973421593
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973423511
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973423512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973433747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973438954
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeUnrelatedProjects",1363973438982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973449289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973467931
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1363973467945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973468021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973470508
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363973474612
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973482830
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973487191
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973487268
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1363973517282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1363973519568
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1363973524792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363973527712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973538948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973541910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973541979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973547735
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363973559368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973562377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973564176
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973578811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973584543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973588259
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1363973588274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973588307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973590051
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973595837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973607350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973637079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973637287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973639299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1363973645317
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973646683
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973649876
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973651283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1363973653158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1363973654070
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973660860
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973662781
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973662916
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973674569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973677311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973686794
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973688991
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1363973692198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973709657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973714383
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1363973714399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973714427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973716073
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363973718462
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973726305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973731433
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973731523
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973731593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1363973733259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1363973745167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1363973745334
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1363973745870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1363973748932
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1363973751545
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1363973761397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973761441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973763954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973764013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973766414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973779287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973797161
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1363973808640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973808652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973814506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1363973832866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973835595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973839445
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973842219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1363973852543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973863957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973899629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973904108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973906089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973909462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973912149
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1363973915477
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973922253
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363973926364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973931995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973932207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1363973935744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973938835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973940561
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1363973946595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973946623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973951509
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363973954005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973966148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973981112
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.clean.up",1363973981122
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1363973993529
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1363973993531
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1363973993587
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1363973993682
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1363973993998
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1363973994120
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1363973994125
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1363973994156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973994256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363973998385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363974029167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363974031235
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.find.broken.nls.keys",1363974031251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363974042878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363974043829
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1363974043831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363974053286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1363974090789
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363974104987
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363974105120
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363974128304
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363974131481
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363974131676
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1363974176501
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363974176830
