what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1363892222243
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1363892222243
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1363892222244
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1363892222244
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1363892222245
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1363892222246
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1363892222246
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1363892222247
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1363892222247
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1363892222248
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1363892222249
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1363892222249
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1363892222250
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1363892222251
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1363892222251
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1363892222252
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1363892222252
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1363892222253
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1363892222253
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1363892222255
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1363892222255
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1363892222255
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1363892222256
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1363892222256
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1363892222257
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1363892222258
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1363892222258
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1363892222258
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1363892222259
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1363892222260
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1363892222260
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1363892222261
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1363892222261
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1363892222262
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1363892222263
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1363892222263
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1363892222264
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1363892222265
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1363892222266
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1363892222267
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1363892222268
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1363892222268
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1363892222268
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1363892222269
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1363892222271
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1363892222271
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1363892222272
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1363892222273
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1363892222273
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1363892222274
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1363892222275
os,sysinfo,,,"win32",1363892222279
arch,sysinfo,,,"x86",1363892222279
ws,sysinfo,,,"win32",1363892222279
locale,sysinfo,,,"en_029",1363892222279
processors,sysinfo,,,"2",1363892222279
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1363892222279
java.runtime.version,sysinfo,,,"1.7.0_11-b21",1363892222279
java.specification.name,sysinfo,,,"Java Platform API Specification",1363892222279
java.specification.vendor,sysinfo,,,"Oracle Corporation",1363892222279
java.specification.version,sysinfo,,,"1.7",1363892222279
java.vendor,sysinfo,,,"Oracle Corporation",1363892222279
java.version,sysinfo,,,"1.7.0_11",1363892222279
java.vm.info,sysinfo,,,"mixed mode, sharing",1363892222279
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1363892222279
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1363892222279
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1363892222279
java.vm.specification.version,sysinfo,,,"1.7",1363892222279
java.vm.vendor,sysinfo,,,"Oracle Corporation",1363892222279
java.vm.version,sysinfo,,,"23.6-b04",1363892222279
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1363892225408
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1363892225513
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1363892225573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892226224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892230020
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1363892230054
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363892238046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892240161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892249129
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892255368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892304740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1363892315905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892321002
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892341540
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1363892345451
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892356899
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892497583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892502103
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892505500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892509183
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892605054
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892610062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892615983
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892625498
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892629979
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892631683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892634639
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892643410
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892662657
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892683015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892700371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892711461
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892717348
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363892725609
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363892725725
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892740973
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892796440
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1363892800351
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363892817323
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363892817450
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892831770
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892849035
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363892849047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363893087811
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1363893092176
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363893097158
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363893103498
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1363893105690
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1363893142744
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1363893142801
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1363893216136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363893220197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363893222956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363893232191
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363893263281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363893267910
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363893303935
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363893304116
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363893312680
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363893320041
